id,imdb_id,original_title,release_date,runtime,revenue,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,history,horror,music,mystery,romance,science fiction,tv movie,thriller,war,western,qtd_genres,day,month,year,day_of_week
2.0,tt0094675,Ariel,1988-10-21,73.0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,21,10,1988,Friday
3.0,tt0092149,Varjoja paratiisissa,1986-10-17,74.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,17,10,1986,Friday
5.0,tt0113101,Four Rooms,1995-12-09,98.0,4257354.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,12,1995,Saturday
6.0,tt0107286,Judgment Night,1993-10-15,110.0,12136938.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,15,10,1993,Friday
8.0,tt0825671,Life in Loops (A Megacities RMX),2006-01-01,80.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2006,Sunday
9.0,tt0425473,Sonntag im August,2004-09-02,15.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,2004,Thursday
11.0,tt0076759,Star Wars,1977-05-25,121.0,775398007.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,25,5,1977,Wednesday
12.0,tt0266543,Finding Nemo,2003-05-30,100.0,940335536.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,30,5,2003,Friday
13.0,tt0109830,Forrest Gump,1994-06-23,142.0,677387716.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,23,6,1994,Thursday
14.0,tt0169547,American Beauty,1999-09-15,122.0,356296601.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,9,1999,Wednesday
15.0,tt0033467,Citizen Kane,1941-04-17,119.0,23218000.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,17,4,1941,Thursday
16.0,tt0168629,Dancer in the Dark,2000-06-30,141.0,40031879.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,30,6,2000,Friday
17.0,tt0411267,The Dark,2005-09-28,87.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,28,9,2005,Wednesday
18.0,tt0119116,The Fifth Element,1997-05-02,126.0,263920180.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5,2,5,1997,Friday
19.0,tt0017136,Metropolis,1927-02-06,149.0,650422.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,6,2,1927,Sunday
20.0,tt0314412,My Life Without Me,2003-03-07,106.0,12300000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,7,3,2003,Friday
21.0,tt0060371,The Endless Summer,1966-06-15,91.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,1966,Wednesday
22.0,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,143.0,655011224.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,9,7,2003,Wednesday
24.0,tt0266697,Kill Bill: Vol. 1,2003-10-10,111.0,180906076.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,10,2003,Friday
25.0,tt0418763,Jarhead,2005-11-04,123.0,97076152.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,4,11,2005,Friday
26.0,tt0352994,LaLehet Al HaMayim,2004-02-05,103.0,444.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2004,Thursday
27.0,tt0411705,9 Songs,2004-05-16,69.0,1574623.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,16,5,2004,Sunday
28.0,tt0078788,Apocalypse Now,1979-08-15,147.0,150000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,15,8,1979,Wednesday
33.0,tt0105695,Unforgiven,1992-08-07,130.0,159157447.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,8,1992,Friday
35.0,tt0462538,The Simpsons Movie,2007-07-25,87.0,527068851.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,25,7,2007,Wednesday
38.0,tt0338013,Eternal Sunshine of the Spotless Mind,2004-03-19,108.0,72258126.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,19,3,2004,Friday
55.0,tt0245712,Amores perros,2000-06-16,154.0,20908467.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,16,6,2000,Friday
58.0,tt0383574,Pirates of the Caribbean: Dead Man's Chest,2006-07-06,151.0,1065659812.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,7,2006,Thursday
59.0,tt0399146,A History of Violence,2005-09-23,96.0,60740827.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,23,9,2005,Friday
62.0,tt0062622,2001: A Space Odyssey,1968-04-02,149.0,71923560.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,4,1968,Tuesday
63.0,tt0114746,Twelve Monkeys,1995-12-29,129.0,168841459.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,29,12,1995,Friday
64.0,tt0287467,Hable con ella,2002-03-15,112.0,51001550.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,15,3,2002,Friday
65.0,tt0298203,8 Mile,2002-11-08,111.0,242875078.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,8,11,2002,Friday
66.0,tt0118548,Absolute Power,1997-02-14,121.0,50068310.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,14,2,1997,Friday
67.0,tt0445620,Paradise Now,2005-09-07,90.0,3395627.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,7,9,2005,Wednesday
68.0,tt0088846,Brazil,1985-02-20,143.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,20,2,1985,Wednesday
69.0,tt0358273,Walk the Line,2005-09-13,136.0,186797986.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,13,9,2005,Tuesday
70.0,tt0405159,Million Dollar Baby,2004-12-15,132.0,216763646.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,12,2004,Wednesday
71.0,tt0249462,Billy Elliot,2000-09-28,110.0,109280263.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,28,9,2000,Thursday
73.0,tt0120586,American History X,1998-07-01,119.0,23875127.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1998,Wednesday
74.0,tt0407304,War of the Worlds,2005-06-28,117.0,603873119.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,28,6,2005,Tuesday
75.0,tt0116996,Mars Attacks!,1996-12-12,106.0,101371017.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,12,12,1996,Thursday
76.0,tt0112471,Before Sunrise,1995-01-27,101.0,5987386.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,27,1,1995,Friday
77.0,tt0209144,Memento,2000-10-11,113.0,39723096.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,11,10,2000,Wednesday
78.0,tt0083658,Blade Runner,1982-06-25,118.0,41722424.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,25,6,1982,Friday
79.0,tt0299977,英雄,2002-07-22,99.0,177394432.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,22,7,2002,Monday
80.0,tt0381681,Before Sunset,2004-02-10,80.0,15992615.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,10,2,2004,Tuesday
81.0,tt0087544,風の谷のナウシカ,1984-03-11,117.0,3301446.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,11,3,1984,Sunday
82.0,tt0430357,Miami Vice,2006-07-27,132.0,163794509.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,27,7,2006,Thursday
83.0,tt0374102,Open Water,2004-08-06,79.0,54667954.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,6,8,2004,Friday
85.0,tt0082971,Raiders of the Lost Ark,1981-06-12,115.0,389925971.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,6,1981,Friday
86.0,tt0430051,Elementarteilchen,2006-02-10,105.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,10,2,2006,Friday
87.0,tt0087469,Indiana Jones and the Temple of Doom,1984-05-23,118.0,333000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,5,1984,Wednesday
88.0,tt0092890,Dirty Dancing,1987-08-21,100.0,214577242.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,21,8,1987,Friday
89.0,tt0097576,Indiana Jones and the Last Crusade,1989-05-24,127.0,474171806.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,5,1989,Wednesday
90.0,tt0086960,Beverly Hills Cop,1984-11-30,105.0,316360478.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,11,1984,Friday
91.0,tt0023037,Las Hurdes,1933-12-01,29.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,1933,Friday
92.0,tt0169024,Megacities,1998-08-12,94.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,8,1998,Wednesday
93.0,tt0052561,Anatomy of a Murder,1959-07-01,161.0,8000000.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,1,7,1959,Wednesday
94.0,tt0436488,Kunstgriff,2002-01-01,6.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2002,Tuesday
95.0,tt0120591,Armageddon,1998-07-01,151.0,553799566.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,1,7,1998,Wednesday
96.0,tt0092644,Beverly Hills Cop II,1987-05-18,103.0,299965036.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,5,1987,Monday
97.0,tt0084827,Tron,1982-07-09,96.0,33000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,9,7,1982,Friday
98.0,tt0172495,Gladiator,2000-05-01,155.0,465361176.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,2000,Monday
99.0,tt0185125,Todo sobre mi madre,1999-04-16,101.0,67872296.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,16,4,1999,Friday
100.0,tt0120735,"Lock, Stock and Two Smoking Barrels",1998-08-28,105.0,28356188.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,8,1998,Friday
101.0,tt0110413,Léon: The Professional,1994-09-14,111.0,45284974.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,14,9,1994,Wednesday
102.0,tt0315543,Elsker dig for evigt,2002-09-06,113.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,6,9,2002,Friday
103.0,tt0075314,Taxi Driver,1976-02-09,114.0,28570902.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,1976,Monday
104.0,tt0130827,Lola rennt,1998-03-03,81.0,7267585.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,1998,Tuesday
105.0,tt0088763,Back to the Future,1985-07-03,116.0,381109762.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,3,7,1985,Wednesday
106.0,tt0093773,Predator,1987-06-12,107.0,98267558.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,12,6,1987,Friday
107.0,tt0208092,Snatch,2000-09-01,103.0,83557872.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,2000,Friday
108.0,tt0108394,Trois couleurs : Bleu,1993-09-08,98.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9,1993,Wednesday
109.0,tt0111507,Trois couleurs : Blanc,1994-01-26,92.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,26,1,1994,Wednesday
110.0,tt0111495,Trois couleurs : Rouge,1994-05-27,100.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,27,5,1994,Friday
111.0,tt0086250,Scarface,1983-12-09,170.0,66023329.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,9,12,1983,Friday
112.0,tt0243862,Italiensk for begyndere,2000-12-07,95.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,7,12,2000,Thursday
113.0,tt0374546,봄 여름 가을 겨울 그리고 봄,2003-09-19,103.0,8945072.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,9,2003,Friday
114.0,tt0100405,Pretty Woman,1990-03-23,119.0,463406268.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,23,3,1990,Friday
115.0,tt0118715,The Big Lebowski,1998-03-06,117.0,46748047.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,1998,Friday
116.0,tt0416320,Match Point,2005-10-26,124.0,85306374.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,26,10,2005,Wednesday
117.0,tt0094226,The Untouchables,1987-06-03,119.0,76270454.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,3,6,1987,Wednesday
118.0,tt0367594,Charlie and the Chocolate Factory,2005-07-13,115.0,474968763.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,13,7,2005,Wednesday
120.0,tt0120737,The Lord of the Rings: The Fellowship of the Ring,2001-12-18,179.0,871368364.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,18,12,2001,Tuesday
121.0,tt0167261,The Lord of the Rings: The Two Towers,2002-12-18,179.0,926287400.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,18,12,2002,Wednesday
122.0,tt0167260,The Lord of the Rings: The Return of the King,2003-12-01,201.0,1118888979.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,12,2003,Monday
123.0,tt0077869,The Lord of the Rings,1978-11-15,132.0,30471420.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,15,11,1978,Wednesday
124.0,tt0086961,Bez końca,1985-06-17,108.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,6,1985,Monday
125.0,tt0080668,Dworzec,1980-01-01,13.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1980,Tuesday
126.0,tt0082631,Krótki dzień pracy,1995-11-02,73.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,1995,Thursday
127.0,tt0084549,Przypadek,1987-01-10,123.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1987,Saturday
128.0,tt0119698,もののけ姫,1997-07-12,134.0,159414369.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,12,7,1997,Saturday
129.0,tt0245429,千と千尋の神隠し,2001-07-20,125.0,274925095.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,20,7,2001,Friday
132.0,tt0065780,Gimme Shelter,1970-12-13,92.0,252570.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13,12,1970,Sunday
133.0,tt0054205,Primary,1960-01-01,60.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1960,Friday
134.0,tt0190590,"O Brother, Where Art Thou?",2000-08-30,107.0,71868327.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,8,2000,Wednesday
135.0,tt0061589,Bob Dylan - Dont Look Back,1967-05-17,96.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,17,5,1967,Wednesday
136.0,tt0022913,Freaks,1932-02-12,62.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,12,2,1932,Friday
137.0,tt0107048,Groundhog Day,1993-02-11,101.0,71074049.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4,11,2,1993,Thursday
138.0,tt0021814,Dracula,1931-02-12,74.0,700000.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,12,2,1931,Thursday
139.0,tt0164756,Mifunes sidste sang,1999-03-12,98.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,12,3,1999,Friday
140.0,tt0275491,La mala educación,2004-03-19,106.0,40266982.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,19,3,2004,Friday
141.0,tt0246578,Donnie Darko,2001-10-24,114.0,7500000.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,24,10,2001,Wednesday
142.0,tt0388795,Brokeback Mountain,2005-09-10,134.0,178043761.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,10,9,2005,Saturday
143.0,tt0020629,All Quiet on the Western Front,1930-04-29,133.0,3270000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,29,4,1930,Tuesday
144.0,tt0093191,Der Himmel über Berlin,1987-05-17,128.0,3210139.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,17,5,1987,Sunday
145.0,tt0115751,Breaking the Waves,1996-05-13,159.0,3803298.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,13,5,1996,Monday
146.0,tt0190332,卧虎藏龍,2000-07-06,120.0,213525736.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,6,7,2000,Thursday
147.0,tt0053198,Les Quatre Cents Coups,1959-06-03,99.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,1959,Wednesday
148.0,tt0430576,The Secret Life of Words,2005-12-15,112.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,15,12,2005,Thursday
149.0,tt0094625,アキラ,1988-07-16,124.0,553171.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,16,7,1988,Saturday
150.0,tt0083511,48 Hrs.,1982-12-07,96.0,78868508.0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,7,12,1982,Tuesday
152.0,tt0079945,Star Trek: The Motion Picture,1979-12-07,132.0,139000000.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,7,12,1979,Friday
153.0,tt0335266,Lost in Translation,2003-09-18,102.0,119723856.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,18,9,2003,Thursday
154.0,tt0084726,Star Trek II: The Wrath of Khan,1982-06-04,113.0,96800000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,4,6,1982,Friday
155.0,tt0468569,The Dark Knight,2008-07-14,152.0,1004558444.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,14,7,2008,Monday
156.0,tt0329767,Wilbur begår selvmord,2002-11-08,111.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,8,11,2002,Friday
157.0,tt0088170,Star Trek III: The Search for Spock,1984-06-01,105.0,87000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,1,6,1984,Friday
158.0,tt0119472,Knockin' on Heaven's Door,1997-02-20,87.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,2,1997,Thursday
159.0,tt0109255,Der bewegte Mann,1994-10-05,90.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,10,1994,Wednesday
160.0,tt0000012,L'arrivée d'un train à La Ciotat,1897-06-01,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1897,Tuesday
161.0,tt0240772,Ocean's Eleven,2001-12-07,116.0,450717150.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,7,12,2001,Friday
162.0,tt0099487,Edward Scissorhands,1990-12-05,105.0,53000000.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,5,12,1990,Wednesday
163.0,tt0349903,Ocean's Twelve,2004-12-09,125.0,362744280.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,9,12,2004,Thursday
164.0,tt0054698,Breakfast at Tiffany's,1961-10-06,114.0,9500000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,6,10,1961,Friday
165.0,tt0096874,Back to the Future Part II,1989-11-22,108.0,332000000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,22,11,1989,Wednesday
166.0,tt0082100,La Boum,1980-12-17,110.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,17,12,1980,Wednesday
167.0,tt0272152,K-PAX,2001-10-22,120.0,50315140.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,22,10,2001,Monday
168.0,tt0092007,Star Trek IV: The Voyage Home,1986-11-26,119.0,133000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,11,1986,Wednesday
169.0,tt0100403,Predator 2,1990-11-20,108.0,57120318.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,20,11,1990,Tuesday
170.0,tt0289043,28 Days Later,2002-10-31,113.0,85720385.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,31,10,2002,Thursday
171.0,tt0083686,La Boum 2,1982-12-08,109.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,8,12,1982,Wednesday
172.0,tt0098382,Star Trek V: The Final Frontier,1989-06-09,107.0,70200000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,9,6,1989,Friday
173.0,tt0046672,"20,000 Leagues Under the Sea",1954-12-23,127.0,28200000.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,23,12,1954,Thursday
174.0,tt0102975,Star Trek VI: The Undiscovered Country,1991-12-06,113.0,96900000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,6,12,1991,Friday
175.0,tt0095250,Le Grand Bleu,1988-05-10,168.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,10,5,1988,Tuesday
176.0,tt0387564,Saw,2004-10-01,103.0,103911669.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,10,2004,Friday
177.0,tt0101889,The Fisher King,1991-09-20,138.0,41895491.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20,9,1991,Friday
178.0,tt0109303,Blown Away,1994-07-01,121.0,30156002.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,7,1994,Friday
179.0,tt0373926,The Interpreter,2005-04-08,128.0,162944923.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,4,2005,Friday
180.0,tt0181689,Minority Report,2002-06-20,145.0,358372926.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4,20,6,2002,Thursday
182.0,tt0452624,The Good German,2006-12-08,108.0,5914908.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,8,12,2006,Friday
183.0,tt0098663,The Wizard,1989-12-15,100.0,14278900.0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,15,12,1989,Friday
184.0,tt0119396,Jackie Brown,1997-04-10,154.0,39673162.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,10,4,1997,Thursday
185.0,tt0066921,A Clockwork Orange,1971-12-19,137.0,26589000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,19,12,1971,Sunday
186.0,tt0425210,Lucky Number Slevin,2006-02-24,110.0,56308881.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,24,2,2006,Friday
187.0,tt0401792,Sin City,2005-04-01,124.0,158733820.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,4,2005,Friday
189.0,tt0458481,Sin City: A Dame to Kill For,2014-08-20,102.0,39407616.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,20,8,2014,Wednesday
190.0,,Das Dorf der Freundschaft,2001-08-25,52.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,8,2001,Saturday
191.0,tt0248103,Die innere Sicherheit,2001-02-01,106.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2001,Thursday
192.0,tt0091605,The Name of the Rose,1986-09-24,130.0,77200000.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,24,9,1986,Wednesday
193.0,tt0111280,Star Trek: Generations,1994-11-18,118.0,120000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,18,11,1994,Friday
194.0,tt0211915,Le Fabuleux Destin d'Amélie Poulain,2001-04-25,122.0,173921954.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,25,4,2001,Wednesday
195.0,tt0023622,Trouble in Paradise,1932-10-30,83.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,30,10,1932,Sunday
196.0,tt0099088,Back to the Future Part III,1990-05-25,119.0,244527583.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,25,5,1990,Friday
197.0,tt0112573,Braveheart,1995-03-14,178.0,213216216.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,14,3,1995,Tuesday
